EXTERNAL PREDICTORS - DAILY DATA FILE
=====================================

        This file is used to define 'external' predictors, for which
daily data are available, to a Generalized Linear Model for some
climate/weather variable. By 'external', we mean non-deterministic
time-varying quantities (i.e. not trends) other than the variable under
consideration. Excluding this header, there are 2 sections to the file.
The first is used to define and label the predictors, and the second to
provide the data.

    Definition of predictors:
    -------------------------
        The first line of the file, after this header, should
    contain a single integer NPRED, which is the number of
    predictors being defined in this file. The subsequent NPRED lines
    contain text (up to 70 characters) describing each predictor:
    this will be used in labelling model output.

    Format of data section
    ----------------------
        The "data input" section of the file begins on the 2nd line
    after the predictor definition section. Each line contains data for
    1 month, and looks something like:

     YYYYMMDD  PRED(1)  ...  PRED(2)  ...  PRED(NPRED)

    where YYYY is the year
          MM is the month
          DD is the day
          PRED(.) are the values of the various predictors in this
          day (in the order specified in the 'predictor definition'
          section), each of which occupies the first 10 free positions
          of the line starting with position 10

    These rows are read using the FORTRAN format I4,2I2,1X,N(F10.0).

    Missing data should be entered as -9999.9.

This header is 41 lines long.
-------------------------------------------------------------------------------
20
MSLP (mbar-1000)
Surface temperature (deg C)
500-hPa geopotential (units unclear)
700-hPa geopotential (units unclear)
850-hPa geopotential (units unclear)
500-hPa temperature (deg C)
700-hPa temperature (deg C)
850-hPa temperature (deg C)
500-hPa u wind (m/s)
700-hPa u wind (m/s)
850-hPa u wind (m/s)
500-hPa v wind (m/s)
700-hPa v wind (m/s)
850-hPa v wind (m/s)
500-hPa specific humidity (g/kg)
700-hPa specific humidity (g/kg)
850-hPa specific humidity (g/kg)
500-hPa wind speed (m/s)
700-hPa wind speed (m/s)
850-hPa wind speed (m/s)
*************************END OF PREDICTOR DEFINITION*************************
19870204    26.9757   -3.6085    4.8299   -0.1017   -0.1415   -3.5075   -1.9575   -1.0636   -0.1472    2.4363    2.4468   -2.1534   -0.8213   -0.9605    0.2507    1.3526    3.1382    2.1584    2.5710    2.6286
19870205    26.8863   -2.3409    4.9703   -0.0923   -0.1351   -2.6274   -0.9683   -2.6169    1.7374    3.1278    3.8174   -1.8792    0.1603   -0.1334    0.3614    1.1668    3.0438    2.5593    3.1319    3.8197
19870206    21.3157    0.0133    4.8094   -0.3874   -0.5227   -0.8431    0.2928   -1.0355   12.7620   13.2728   14.4290   -6.4996   -3.7035   -0.4736    0.9237    2.0719    3.6613   14.3218   13.7798   14.4368
19870207    16.2849    2.7567    3.7082   -1.0150   -0.8983   -4.9105   -5.1063   -2.8795   25.3221   19.7015   16.1846  -13.5337   -9.6063   -7.2253    0.3980    1.8649    3.4096   28.7119   21.9187   17.7241
19870208    23.2298    0.3328    4.3270   -0.6134   -0.4917   -1.3763   -4.6094   -3.8944   17.7751   15.1599   12.9799  -25.1404  -13.2160   -4.7388    0.9141    1.7972    2.5348   30.7895   20.1118   13.8179
19870209    16.0922    4.7789    4.3980   -0.6369   -0.7541   -2.1967   -1.3349    1.1852   21.4748   15.6141   12.1869  -12.1106   -8.4634   -4.8893    0.6254    2.2466    4.2847   24.6542   17.7603   13.1311
19870210     5.8926    3.9553    3.6256   -1.3505   -1.5117   -3.4920   -1.1066    2.3771   18.7756   12.8768    9.7679    8.1718    5.2685    3.0550    0.8531    2.4947    4.1139   20.4769   13.9129   10.2345
19870211     2.0219    2.2707    2.9641   -1.8676   -1.9215   -5.0383   -3.0093    0.4792   13.3468    9.0853    3.1139    8.8203    6.9590    4.7411    0.5903    1.9517    3.3286   15.9979   11.4443    5.6722
19870212    -0.6348    1.8777    3.1165   -1.8154   -2.0378   -4.2908   -1.0209    4.5476    8.3649    4.8539    2.6876   10.2141    8.6530    5.6973    0.7448    2.3454    3.7419   13.2023    9.9214    6.2994
19870213     5.8178    1.4041    3.2935   -1.6363   -1.6841   -3.1990   -2.6039   -0.1744    9.0042    6.1284    4.3796   15.1025   10.0131    1.7553    0.7299    2.5178    3.5583   17.5830   11.7397    4.7183
19870214     8.7404    1.1040    3.4482   -1.4865   -1.4987   -2.9122   -3.0466   -1.2325    6.6819    4.5717   -0.3705   14.9355    7.9984    2.9635    0.7174    2.3506    3.5462   16.3621    9.2128    2.9865
19870215     8.5946    0.9836    3.3182   -1.5624   -1.5522   -3.7187   -3.4064   -1.7268    0.5858   -0.6602   -1.5859   12.5556    4.3267   -0.3252    0.8040    2.6037    3.7649   12.5692    4.3768    1.6189
19870216     8.7408   -0.1636    2.9086   -1.8244   -1.6582   -5.7768   -4.8454   -5.1235    0.2141    1.0492    2.4729    7.5617    3.6245   -2.0810    0.6227    2.2178    2.9279    7.5647    3.7733    3.2320
19870217    10.7252   -1.1184    2.7718   -1.8275   -1.5581   -7.2399   -5.9227   -7.1175    2.2511    1.4969    1.0193    7.1412    3.4069   -1.6956    0.4929    1.8336    2.4370    7.4876    3.7212    1.9784
19870218    10.6536   -1.6309    2.5943   -1.8689   -1.5996   -8.7661   -7.1845   -6.9846   -1.1563   -1.0238   -2.3388   11.3796    6.1669    0.3838    0.4622    1.8915    2.5194   11.4382    6.2513    2.3701
19870219    13.4450   -2.0434    2.6728   -1.6992   -1.3997   -9.3862   -8.0892   -7.5828    3.4315   -1.1658   -3.3698   12.2853    4.9605   -0.9565    0.4194    1.4454    2.3751   12.7556    5.0957    3.5029
19870220    12.2404   -0.9712    3.3329   -1.4837   -1.4081   -5.1477   -3.8850   -3.9035   -7.3694  -10.5883  -12.5968    8.3205    3.6911    0.7989    0.5634    2.1854    3.1107   11.1148   11.2132   12.6221
19870221    10.4096   -0.8160    3.1626   -1.5431   -1.4708   -6.2362   -4.6341   -2.3304  -14.4469   -7.5656   -6.3118   -0.6439    1.1908    1.1229    0.5239    2.0948    3.5155   14.4613    7.6588    6.4109
19870222    15.8981   -1.1209    3.2565   -1.2864   -1.0952   -7.2484   -6.1535   -4.5664  -10.0663   -0.7523    3.8428   -7.2209   -3.1537   -2.6374    0.4338    1.1770    2.6186   12.3883    3.2422    4.6608
19870223    21.3407   -2.0400    3.1135   -1.3767   -0.8555   -5.3277  -10.9673  -10.0772   12.3473    6.7560    4.7455  -22.2663  -10.6576   -7.3624    0.3314    0.7684    1.7074   25.4607   12.6185    8.7593
19870224    25.6937   -6.2659    3.2232   -1.1348   -0.5906   -7.6111  -11.8550   -9.9373   11.7008    2.0083   -1.9386  -18.7976   -4.9019    1.3324    0.2729    0.3549    0.7482   22.1417    5.2973    2.3523
19870225    21.6462   -5.4649    3.4832   -1.0147   -0.7614   -8.1289   -6.6483   -6.2917   10.5589    2.0056   -1.3040  -10.4703   -2.0746    3.2876    0.3953    0.6120    0.9044   14.8700    2.8856    3.5367
19870226    24.0075   -2.5348    4.0337   -0.5808   -0.4510   -5.5990   -5.7995   -3.0933   11.5891    4.1685    0.7906  -11.2474   -0.7855    3.1658    0.5467    1.1791    2.2289   16.1496    4.2418    3.2630
19870227    19.9625    0.9644    4.2374   -0.6268   -0.6124   -3.0486   -3.6984   -1.1843   13.4208   10.9072    8.7280  -10.1517   -2.3540    2.3360    0.8705    2.2302    3.7663   16.8278   11.1584    9.0352
19870228    13.5750    3.8235    3.7833   -0.9481   -0.9889   -6.7404   -3.3150    0.3519   10.8651   10.3516    8.8161   -9.7234   -8.6588   -6.0727    0.6400    2.6214    4.5833   14.5806   13.4956   10.7052
19870301    22.5759    1.7517    4.1710   -0.5160   -0.4519   -5.8124   -4.8091   -2.0222    9.3586    9.0853    5.2419  -19.2465  -10.4024   -4.9726    0.4638    2.1366    3.7713   21.4011   13.8113    7.2253
19870302    12.1526   -1.9644    3.5420   -1.4575   -1.4173   -2.0387   -2.9383   -3.2271   16.0148   12.6112    3.5294  -14.1259   -6.7664    1.3214    0.9430    2.5665    3.3803   21.3545   14.3118    3.7687
19870303    21.9175   -7.6772    2.5090   -1.7199   -1.1016   -8.6157  -12.6272  -13.5464    7.0613    0.3148   -4.2400  -15.8175  -10.3171   -4.3002    0.3940    0.7718    1.2868   17.3221   10.3219    6.0390
19870304    27.1109  -10.7496    2.2380   -1.4868   -0.7656  -13.9292  -16.3381  -13.8065    7.5062    2.3331    1.7590  -18.3497   -6.8374   -2.3554    0.1616    0.3191    0.7993   19.8256    7.2245    2.9398
19870305    29.0780   -9.3385    2.4374   -1.2023   -0.5066  -15.6377  -16.2355  -12.6433    2.2749   -0.8052   -0.8322  -15.9556   -7.7546   -2.9263    0.1689    0.5825    1.0641   16.1170    7.7963    3.0424
19870306    34.2107   -8.0683    2.7276   -0.8721   -0.1325  -17.3002  -16.1271  -13.8947   -3.7214   -2.3867   -0.9612  -17.5339   -9.0594   -4.2914    0.1090    0.4593    1.1455   17.9245    9.3685    4.3977
19870307    32.2094   -8.3220    3.1759   -0.9812   -0.3358   -9.7682  -12.8429  -13.7002   -9.2507   -6.6405   -3.5702  -11.5625   -7.5978   -4.2991    0.2533    0.8565    1.0123   14.8077   10.0907    5.5883
19870308    28.9312   -6.7400    3.9032   -0.7432   -0.4439   -6.1379   -6.6225   -9.5332  -11.7653   -7.4675   -5.4398  -11.5586   -3.7811    0.7425    0.2279    1.0473    1.5005   16.4931    8.3702    5.4902
19870309    29.1709   -5.5384    3.9428   -0.6198   -0.3387   -7.4304   -7.0542   -7.8081  -13.9185  -10.5577   -9.1979   -6.2692   -2.3664   -0.2267    0.1467    0.9791    1.4864   15.2652   10.8197    9.2007
19870310    30.7721   -4.0000    4.2179   -0.3782   -0.1406   -7.7923   -6.1612   -6.7305   -7.6446  -10.3183   -9.3685   -8.7469   -4.8681   -1.0842    0.2015    0.9597    1.6240   11.6167   11.4090    9.4310
19870311    31.2565   -4.2692    3.8220   -0.4494   -0.1099  -11.0540   -8.7327   -7.6871   -7.1662   -8.9801   -8.2194   -3.8750   -1.8313   -0.3529    0.1921    0.6111    1.3072    8.1468    9.1649    8.2270
19870312    31.6264   -5.2054    3.8080   -0.4454   -0.1169  -11.0252   -8.5719   -7.7160   -2.1601   -3.3282   -5.0803   -5.4736   -2.9833   -0.1957    0.1574    0.5070    1.1511    5.8844    4.4695    5.0841
19870313    27.1475   -5.1835    3.3376   -0.8200   -0.4246  -11.5485  -10.1595   -8.1106    0.7361   -1.4510   -4.0582   -3.4247    0.2130    2.5439    0.2137    0.5933    1.2012    3.5029    1.4665    4.7896
19870314    25.7904   -3.9135    3.2079   -0.9398   -0.5209  -11.8543  -10.8542   -8.6301   -6.2670   -4.7909   -5.8258   -3.5029   -1.8283    0.4632    0.2212    0.7947    1.3924    7.1796    5.1279    5.8441
19870315    21.6273   -3.3050    3.0429   -1.1868   -0.7757  -10.5378  -10.5391   -7.7900    5.1803    4.6493    5.3268   -7.1504   -3.3359   -0.0593    0.2056    0.8914    1.4777    8.8297    5.7223    5.3272
19870316     9.8003   -0.9687    1.4841   -2.1395   -1.6398  -18.0208  -13.7446   -8.0575    9.6813    9.8665    9.7721   -6.5676   -5.7229   -5.9342    0.1606    0.9562    2.1988   11.6988   11.4062   11.4328
19870317    12.6716   -1.4870    2.1197   -1.9332   -1.4506  -11.4982  -12.2435   -8.4376    8.8521    9.6644    9.0249  -20.1387   -6.6715   -1.6811    0.3376    1.1322    2.1300   21.9984   11.7435    9.1801
19870318     2.2377    2.1699    2.3994   -2.1386   -2.0069   -7.8107   -6.0760   -2.5021   19.5366   15.9906   15.5078   -0.5547    1.2911    3.1555    0.4543    2.0235    3.3355   19.5445   16.0426   15.8256
19870319     0.5411    0.9768    1.3535   -2.5813   -2.2299  -14.9865  -10.6372   -5.4378   20.5831   14.5876   10.4611    6.6663    3.0263    1.7381    0.2082    1.0278    2.4382   21.6357   14.8982   10.6045
19870320     3.1933   -0.0686    1.2174   -2.5250   -2.0838  -17.4725  -12.3417   -6.8625    9.8428    8.7339    7.5823    4.0878   -1.2810   -1.3195    0.1919    0.7730    2.2420   10.6579    8.8273    7.6962
19870321    12.5362    0.1755    1.9618   -1.8029   -1.3414  -16.2842  -13.0083   -6.7182   12.7233   10.1547    8.2519   -0.9805    1.8424    2.2043    0.1795    0.7394    1.8395   12.7611   10.3205    8.5412
19870322    15.1702    0.8792    2.8408   -1.3081   -1.0279  -12.5996   -9.4338   -3.9852   11.9237    8.8248    7.1704    5.7726    3.9627    4.6933    0.2798    1.1133    2.1121   13.2475    9.6737    8.5698
19870323    19.0742    1.7015    3.4354   -0.9331   -0.7226   -9.6958   -7.7085   -3.6382   12.2028    9.9236    8.4675   -7.7941   -0.7952    2.4117    0.4105    1.3643    2.7425   14.4795    9.9554    8.8042
19870324    11.1573    5.4638    3.8587   -1.0484   -1.1248   -4.2287   -2.4188    0.9623   13.1733   11.7987   11.0993   -5.2794   -1.2990    0.8395    0.6916    2.8977    4.4182   14.1918   11.8700   11.1310
19870325     8.4825    7.3134    4.0395   -1.0259   -1.2007   -2.1236   -1.0181    3.4417   11.6005    9.9435    7.6455   -1.8855    1.1855    2.6828    0.8619    3.0033    4.7182   11.7527   10.0139    8.1026
19870326    12.8105    7.0266    4.1948   -0.7876   -0.9131   -3.7230   -1.3963    1.7263   12.9900   10.8572    9.2101    3.4288    1.3213   -0.3417    0.6752    2.6321    4.5925   13.4349   10.9373    9.2164
19870327    11.1316    6.3186    4.3495   -0.8994   -1.0468    1.0129   -0.4144    1.8327   16.3385   14.4441    9.8883    1.7214    5.7843    8.4130    1.1748    1.9182    3.7490   16.4289   15.5593   12.9830
19870328    -1.6806    7.2166    2.8656   -2.0182   -2.0814   -3.2914   -2.9693    1.4838   27.6734   21.1137   15.6644   18.1916    8.1245    7.2112    0.9336    2.3323    4.0195   33.1172   22.6229   17.2446
19870329     4.7046    3.3267    2.1012   -2.0989   -1.8226  -11.1291   -9.1506   -4.2020   11.3760    9.9544    9.3093    5.5492   -2.4947   -3.2359    0.3123    1.1232    2.8431   12.6573   10.2622    9.8556
19870330    22.4968    1.2523    3.0507   -1.0445   -0.5933  -11.9069  -12.0212   -7.0539    4.3598    4.0377    4.2823    2.0088   -4.5216   -5.5305    0.1730    0.7776    2.0844    4.8003    6.0620    6.9946
19870331    26.5705    0.9845    3.8916   -0.6255   -0.2641   -7.5952   -8.0782   -6.7603   -9.4454   -6.8145   -2.3633   -1.6578   -4.0962   -4.6107    0.3800    0.8646    2.2388    9.5898    7.9509    5.1811
19870401    17.9660    1.4162    3.7210   -1.0604   -0.8587   -5.1394   -5.1108   -4.9727  -10.8489   -7.1785   -3.8319    1.8874   -0.1844   -2.2663    0.5139    1.7225    2.7478   11.0118    7.1809    4.4519
19870402     5.2572    1.9655    3.0762   -1.8485   -1.8023   -2.7957   -3.0817   -3.3200   -9.4845   -4.1672   -2.6419   10.1050    5.5348    2.7017    0.7871    1.6351    3.0464   13.8588    6.9281    3.7788
19870403     4.7127    5.5549    3.3635   -1.5303   -1.6262   -4.0622   -2.2139    1.2819    0.3158   -0.7402   -4.8239    6.1988    7.3203    8.2044    0.5316    1.8152    3.2950    6.2069    7.3576    9.5175
19870404     3.2505    7.7453    4.0428   -1.2146   -1.5965   -0.6591    2.4602    6.1422    4.6674    1.6380   -3.8621   10.0620    9.3458    9.0218    0.8427    2.2769    3.8167   11.0918    9.4883    9.8137
19870405     5.6006    7.5879    3.3781   -1.4326   -1.5100   -5.2275   -2.8683    1.7161    5.0171   10.3306   10.6392    3.6737    0.4247   -0.9204    0.6604    2.1233    3.8495    6.2183   10.3393   10.6790
19870406    12.7091    7.3738    3.6953   -0.9182   -0.9374   -7.3464   -4.5704    1.3395   12.5144   12.4375   10.1468   -3.4338   -4.1849   -3.4899    0.4211    1.7588    3.7532   12.9769   13.1227   10.7301
19870407    14.4681    9.2880    4.4758   -0.4853   -0.6445   -3.4499   -1.7130    4.1880   12.1778    9.1019    4.9041   -4.7067   -1.4099    1.1491    0.5380    1.9190    3.7535   13.0557    9.2104    5.0370
19870408     9.3769   10.9204    4.4498   -0.7613   -1.0085   -0.9365    0.6522    4.9507   17.4696   10.7636    7.3791    3.0257    2.5034    2.4274    0.8493    2.6939    4.7943   17.7297   11.0509    7.7681
19870409     7.2943   10.1752    4.1781   -0.9775   -1.1897   -1.3923   -0.2792    4.5860   11.9913    4.9265    1.3799    6.4152    3.7082    2.1056    0.9046    3.0831    5.0376   13.5996    6.1661    2.5175
19870410     7.5785    8.0184    3.8185   -1.1950   -1.3143   -2.4510   -1.9256    2.2033    4.7286    4.1063    3.3091    6.5775   -1.8705   -4.4324    0.8726    2.7990    4.8859    8.1008    4.5123    5.5314
19870411    12.7708    6.9316    3.7704   -1.0790   -1.0284   -4.5718   -3.5130   -0.8929    5.5272    6.9108    7.3827    3.6773   -2.2851   -1.7861    0.3881    1.2434    3.2336    6.6388    7.2788    7.5957
19870412    12.3910    4.9538    3.2321   -1.2476   -1.1033   -8.4446   -6.7444   -1.9806    7.6291    7.4651    6.4336   10.4353    3.5844    0.6615    0.3336    1.6602    3.0851   12.9267    8.2811    6.4675
19870413    23.8345    4.3955    4.0763   -0.4627   -0.2816   -7.8659   -6.1937   -3.2375   -1.0374   -1.1407    0.9223    8.5213    0.8666   -1.8531    0.4148    1.1503    2.8334    8.5842    1.4326    2.0700
19870414    29.7156    5.5931    5.0109    0.1643    0.2387   -3.8694   -3.4981   -2.4555   -1.6138   -0.9346    0.7982   -5.8238   -4.1932   -2.9358    0.4752    1.2611    3.2498    6.0433    4.2961    3.0423
19870415    29.6990    7.0088    5.3672    0.3212    0.3208   -2.0751   -2.2158   -0.8110   -6.2920   -1.7178    1.4491  -15.7742   -8.3951   -3.7866    0.5651    1.5749    3.6806   16.9828    8.5690    4.0544
19870416    26.7438    7.8581    5.4783    0.3355    0.1738   -0.8255   -0.0969    1.3488    2.4889    2.6575    4.0901  -15.2971   -9.1516   -4.3088    0.7039    1.8826    4.1973   15.4982    9.5297    5.9409
19870417    25.3015    9.7301    5.6871    0.3677    0.1196    0.2257    1.9566    2.4421    4.6642    4.9094    5.3455  -15.8944   -8.2598   -3.2875    0.5877    1.1569    3.8695   16.5646    9.6087    6.2755
19870418    22.7438   10.1174    5.7916    0.3952    0.0125    0.1183    3.5638    5.6871   11.9044    7.8305    6.0802  -16.0105  -10.1576   -4.7939    0.7979    1.5395    3.5465   19.9512   12.8255    7.7428
19870419    20.4790   11.2488    5.4783    0.2843   -0.0579   -1.4262    1.1212    6.8335   13.4567    8.3036    5.4447   -4.9986   -3.8577   -1.4797    0.7941    2.6809    4.7410   14.3551    9.1560    5.6422
19870420    15.4147   10.8500    4.6811   -0.3641   -0.5575   -2.1768   -1.1114    4.1644   19.1522   15.1949   11.6347    2.1395    0.7197   -0.4368    0.8577    2.8595    5.0432   19.2713   15.2119   11.6429
19870421    18.4514    6.8685    3.9919   -0.6485   -0.5886   -6.3806   -5.1080   -0.8261    6.5042    7.6782    8.3805   -4.4594   -5.3174   -6.5663    0.4977    2.0195    3.8973    7.8861    9.3397   10.6466
19870422    27.4782    6.6202    4.9869    0.0734    0.0965   -3.4463   -3.1355   -1.4821   -3.2072   -0.6263    1.2946  -14.2280   -7.6012   -4.6959    0.4361    1.5834    3.4923   14.5850    7.6270    4.8711
19870423    29.1317    8.4535    5.8304    0.6126    0.3832   -0.9160    0.6693    2.6951    1.8607   -0.1915   -0.7103   -8.6673   -3.6074   -0.0642    0.4850    1.4791    3.2510    8.8647    3.6125    0.7132
19870424    23.4980   11.3602    5.7199    0.4785    0.1589   -0.8248    1.2601    6.0281    3.4269    2.0905    0.6599   -9.3453   -3.6223    0.2080    0.3711    1.7213    3.5407    9.9539    4.1823    0.6919
19870425    17.0547   13.0210    5.4828    0.1643   -0.2289    0.3601    2.1900    8.2204    8.4521    6.2509    3.9252   -6.9458   -4.2613   -1.2424    0.4217    1.8676    4.2171   10.9400    7.5652    4.1172
19870426    17.5689   11.6186    5.1285   -0.0936   -0.3407   -0.4729    0.1675    4.9563    7.5513    7.6846    3.7170   -8.7972   -7.0717   -5.1178    0.6980    2.7595    4.9348   11.5937   10.4432    6.3252
19870427    25.7391    9.0432    5.3110    0.1815    0.0898   -0.9442   -1.3256    1.3933   -1.5979   -0.5846   -2.3047  -14.7985   -7.4737   -3.0415    0.5854    1.2903    3.3115   14.8845    7.4965    3.8161
19870428    30.5022    9.6553    6.4739    0.9036    0.5747    3.6092    3.0386    4.6978   -3.2707   -3.0907   -2.4266  -11.6735   -4.0852    1.4598    1.0086    1.7433    1.9011   12.1231    5.1226    2.8318
19870429    26.2000   14.0362    6.9620    1.1103    0.5277    5.2459    7.0765   10.3476    1.5132    1.2434   -0.1771   -0.6874    0.9696    4.7938    0.8334    2.1924    2.9253    1.6621    1.5767    4.7970
19870430    19.5916   15.7631    6.4110    0.6874    0.1103    3.8387    6.0455   11.1537    2.9038    2.6781    2.4012    7.2562    2.8001    1.8399    1.0131    2.5056    4.7451    7.8157    3.8746    3.0250
19870501    17.2787   14.9345    5.6729    0.2392   -0.1856    1.8527    2.5774    8.5890    9.3397    6.9898    4.6786    2.4138    2.1967    0.1389    0.7625    3.4172    5.8899    9.6466    7.3269    4.6806
19870502    12.0707   14.7024    5.3721   -0.1041   -0.5821    2.1593    3.7200    9.2306    9.9010    7.7920    4.2769    3.4937    3.1297    2.5647    0.7894    3.4685    6.0520   10.4993    8.3971    4.9870
19870503    10.1973    9.5827    4.4658   -0.7957   -1.0386    0.0486    0.4303    3.9899    5.8292    4.6508    1.3875   14.9687    6.5253   -0.9230    1.0537    3.4036    5.4235   16.0637    8.0130    1.6665
19870504    12.0420    4.6482    4.2493   -1.0002   -1.1323   -0.3336    0.0791   -0.1243   -8.8734   -7.0731   -3.9132   12.1895    4.5485   -2.7118    1.0213    3.3478    4.2273   15.0772    8.4094    4.7610
19870505    17.6715    7.3577    4.9990   -0.2420   -0.5270   -0.6602    0.9439    3.9548  -11.8136   -9.1018   -7.0803   -1.6629   -0.2058   -2.8186    0.8572    3.5018    5.4784   11.9300    9.1041    7.6207
19870506    19.5309    6.8768    4.8634   -0.3151   -0.4655   -0.9254   -0.2540    0.5368   -1.6359   -1.1950   -1.2635   -8.4771   -5.7634   -6.6086    0.6678    2.4358    4.3344    8.6335    5.8860    6.7283
19870507    21.4569    7.2076    4.7966   -0.3609   -0.3457   -0.8719   -2.0137   -0.5912   -6.2552   -4.6939   -0.7795  -15.6663  -12.0649   -9.0185    0.4773    1.4598    3.7926   16.8689   12.9458    9.0521
19870508    22.3589    8.7984    5.0592   -0.0647   -0.1616   -1.6358   -0.6867    1.2116   -1.4855   -1.0243    2.2065  -20.2358  -14.9335   -7.1251    0.6177    1.5247    3.6082   20.2903   14.9686    7.4589
19870509    18.6498   11.5199    5.2766    0.0669   -0.2667   -1.3085    1.5855    6.4310    3.8687    3.9167    4.1447  -10.7709   -7.6105   -3.8213    0.5724    1.2611    3.1082   11.4446    8.5592    5.6374
19870510     8.6653   12.5022    4.6850   -0.5384   -0.9219   -1.2807    1.6693    8.3042   18.5724   13.6134   10.3080    4.3045    2.7122    1.6504    0.5128    2.2021    4.2873   19.0647   13.8810   10.4393
19870511    11.9570    8.5841    3.9758   -1.0131   -1.0077   -2.2098   -3.4101    0.4600   18.4621   14.2751    7.9803   -4.6909   -1.8207   -1.5509    0.6506    1.6749    3.7164   19.0488   14.3907    8.1296
19870512     3.3394   10.1096    3.8202   -1.3687   -1.5672   -0.4597   -0.2630    3.4763   16.4922   15.3578   13.3721    5.7533    5.5947    5.6032    1.0368    3.2674    4.6546   17.4669   16.3451   14.4985
19870513     3.4941    7.3246    3.0015   -1.7282   -1.7189   -5.2889   -4.2046   -0.0218   12.7995   10.1388    8.0686   14.9257    2.5974   -0.6283    0.6670    1.9775    3.9535   19.6623   10.4663    8.0930
19870514    10.8694    6.3989    3.0882   -1.3429   -1.1973   -8.1227   -7.1386   -1.4771   10.3163    8.2109    6.5899    2.8279    2.0914    1.2527    0.4452    1.3251    3.1068   10.6969    8.4730    6.7079
19870515     6.4377    9.1375    3.6185   -1.2554   -1.3533   -4.2734   -2.8929    2.6787   14.0017    8.8560    5.5193   10.8735    9.0799    8.3124    0.7727    2.5878    3.9877   17.7280   12.6836    9.9779
19870516     9.7089    7.9052    3.5446   -1.1774   -1.1826   -6.1932   -4.1112    0.6277    4.6697    5.9773    5.6798   11.1957    3.1495   -0.3057    0.6232    2.0852    3.9809   12.1305    6.7563    5.6881
19870517    16.1903    8.2631    4.1769   -0.6758   -0.6513   -3.4695   -4.5428    0.7409   17.5659    9.4279    5.2281    2.3641    3.8103    1.9295    0.5519    1.5200    3.3716   17.7242   10.1687    5.5728
19870518    11.6132   11.2450    4.5472   -0.6145   -0.8249   -1.1146   -0.5875    4.7084   10.7194    5.8462    0.5046   10.4593    6.5406    2.4993    0.9630    3.0483    4.7651   14.9767    8.7725    2.5497
19870519    13.5736   11.7111    4.7859   -0.3920   -0.6479   -1.4652    0.2032    5.2352    4.6206    3.2622   -0.4558    4.0487    0.8163   -1.8923    0.8992    3.1499    5.3720    6.1434    3.3628    1.9464
19870520    15.4172    8.6277    4.3295   -0.6459   -0.6993   -2.6011   -2.8303    1.0704   11.7282    8.7955    6.1231    3.3414   -0.6646   -3.3130    0.7098    2.5069    4.3492   12.1948    8.8205    6.9619
19870521    14.9095    5.6014    3.3672   -1.1032   -0.9504   -7.7739   -6.9384   -2.4851    6.6381    7.0151    7.3919    2.5287   -2.4507   -2.2118    0.4210    1.7194    3.4542    7.1034    7.4309    7.7157
19870522    14.9626    6.0075    3.9907   -0.9130   -0.8778   -2.2167   -4.0440   -0.7852  -13.6912   -4.6381   -1.3128    9.0422   -1.5399   -4.1914    0.8480    2.2913    3.7610   16.4076    4.8871    4.3922
19870523    16.0774    8.2304    5.0496   -0.4011   -0.6467    1.7555    1.6905    2.8372  -12.0245   -7.2138   -2.9132   -1.2406   -3.0803   -3.7933    0.7868    2.2371    4.5598   12.0884    7.8439    4.7829
19870524    15.2965   11.0567    5.0121   -0.2816   -0.5466    0.1662    0.9529    4.9702   -3.9763   -3.2278   -2.7232   -2.6062   -2.8713   -2.7035    0.6984    2.2538    4.2420    4.7543    4.3201    3.8373
19870525    18.4746   11.4680    5.2675    0.0037   -0.2646   -0.2817    0.3633    5.4089   -0.7463    1.2789    0.1679   -2.8735   -3.1970   -2.0376    0.5580    2.0651    4.4808    2.9688    3.4433    2.0445
19870526    17.9266   13.1026    5.4964    0.1150   -0.2359    1.3199    2.4418    6.6464    5.1539    1.9871    0.5944   -7.0710   -3.2377   -0.6871    0.3085    1.5321    4.1127    8.7500    3.7989    0.9085
19870527    12.4893   13.2371    5.1347   -0.2054   -0.5971    0.4497    2.3808    8.1080    9.4347    6.0533    4.7035    1.1063    1.4684    1.7982    0.6397    2.5739    5.0917    9.4993    6.2289    5.0355
19870528    14.5368   11.6404    4.8516   -0.3639   -0.6156   -0.8446    0.8282    4.1241    9.9530    9.5592    7.6980   -1.7348   -1.7310   -1.9380    0.5901    2.4135    5.0175   10.1030    9.7147    7.9382
19870529    18.8975   10.1334    4.9485   -0.1723   -0.3516   -1.7110   -0.2766    2.6758   10.2521    9.1221    5.8394    1.4671   -1.5422   -2.0741    0.7303    2.5114    4.8366   10.3565    9.2515    6.1968
19870530    22.7331    9.9202    5.1340   -0.0252   -0.1043   -0.0090   -1.7985    1.3681    8.7997    6.6371    5.4172  -17.8632   -6.9252   -3.5655    0.9939    2.2696    4.3598   19.9130    9.5922    6.4853
19870531    18.2942   11.2747    5.2865   -0.0562   -0.3139    0.5162    1.2027    4.3257    9.1774    6.7118    3.8918   -8.7442   -5.4739   -1.8020    1.2130    3.6648    5.5107   12.6762    8.6609    4.2888
19870601    18.6187   12.0945    5.1836   -0.0148   -0.2728   -0.8029    0.4610    4.6537    8.5951    6.3587    5.4700   -2.1630   -3.3138   -3.6156    0.7789    3.0814    5.3414    8.8631    7.1704    6.5570
