1982 214 483  0.00
1982 2154007  0.20
1982 2154572  0.00
1982 2154472  0.00
1982 2154617  0.10
1982 215  52  0.00
1982 2154083  0.00
1982 2154004  0.00
1982 2154079  0.00
1982 2154954  0.00
1982 215 488  0.00
1982 215 483  0.00
1982 2164007  0.00
1982 2164572  0.00
1982 2164472  0.00
1982 2164617  0.00
1982 216  52  0.00
1982 2164083  0.00
1982 2164004  0.00
1982 2164079  0.00
1982 2164954  0.00
1982 216 488  0.00
1982 216 483  0.00
1982 2174007  0.00
1982 2174572  0.00
1982 2174472  0.00
1982 2174617  0.00
1982 217  52  0.00
1982 2174083  0.00
1982 2174004  0.00
1982 2174079  0.00
1982 2174954  0.00
1982 217 488  0.00
1982 217 483  0.00
1982 2184007  0.00
1982 2184572  0.00
1982 2184472  0.00
1982 2184617  0.00
1982 218  52  0.30
1982 2184083  0.00
1982 2184004  0.00
1982 2184079  0.10
1982 2184954  0.00
1982 218 488  0.00
1982 218 483  0.00
1982 2194007  0.00
1982 2194572  0.00
1982 2194472  0.00
1982 2194617  0.00
1982 219  52  0.00
1982 2194083  0.00
1982 2194004  0.00
1982 2194079  0.00
1982 2194954  0.00
1982 219 488  0.00
1982 219 483  0.00
1982 2204007  0.00
1982 2204572  0.00
1982 2204472  0.00
1982 2204617  0.00
1982 220  52  0.00
1982 2204083  0.00
1982 2204004  0.00
1982 2204079  0.00
1982 2204954  0.00
1982 220 488  0.00
1982 220 483  0.00
1982 2214007  0.00
1982 2214572  0.00
1982 2214472  0.00
1982 2214617  0.00
1982 221  52  0.00
1982 2214083  0.00
1982 2214004  0.00
1982 2214079  0.00
1982 2214954  0.00
1982 221 488  0.00
1982 221 483  0.00
1982 2224007  1.10
1982 2224572  1.00
1982 2224472  1.30
1982 2224617  3.50
1982 222  52  0.70
1982 2224083  0.30
1982 2224004  0.70
1982 2224079  0.00
1982 2224954  0.00
1982 222 488  2.60
1982 222 483  0.20
1982 2234007  1.00
1982 2234572  0.40
1982 2234472  1.10
1982 2234617  1.20
1982 223  52  0.00
1982 2234083  0.00
1982 2234004  0.00
1982 2234079  0.00
1982 2234954  0.00
1982 223 488  0.10
1982 223 483  0.00
1982 2244007  0.00
1982 2244572  0.30
1982 2244472  0.20
1982 2244617  0.00
1982 224  52  1.50
1982 2244083  0.00
1982 2244004  0.70
1982 2244079  2.30
1982 2244954  0.00
1982 224 488  0.00
1982 224 483  0.00
1982 2254007  0.70
1982 2254572  2.60
1982 2254472  0.40
1982 2254617  0.10
1982 225  52  0.80
1982 2254083  3.00
1982 2254004  3.30
1982 2254079  3.30
1982 2254954  0.00
1982 225 488  0.00
1982 225 483  0.00
1982 2264007  0.00
1982 2264572  0.00
1982 2264472  0.00
1982 2264617  0.00
1982 226  52  0.50
1982 2264083  0.00
1982 2264004  0.00
1982 2264079  2.70
1982 2264954  0.00
1982 226 488  0.00
1982 226 483  0.00
1982 2274007  0.00
1982 2274572  0.00
1982 2274472  0.00
1982 2274617  0.00
1982 227  52  0.00
1982 2274083  0.00
1982 2274004  0.00
1982 2274079  0.00
1982 2274954  0.00
1982 227 488  0.00
1982 227 483  0.00
1982 2284007  0.60
1982 2284572  0.60
1982 2284472  0.00
1982 2284617  1.50
1982 228  52  0.00
1982 2284083  2.70
1982 2284004  0.00
1982 2284079  1.60
1982 2284954  2.60
1982 228 488  0.60
1982 228 483  1.20
1982 3 14007  6.80
1982 3 14572  3.60
1982 3 14472  4.00
1982 3 14617 10.00
1982 3 1  52  0.00
1982 3 14083 13.60
1982 3 14004  0.90
1982 3 14079  0.00
1982 3 14954  0.40
1982 3 1 488  1.50
1982 3 1 483  1.50
1982 3 24007  1.20
1982 3 24572  2.40
1982 3 24472  0.30
1982 3 24617  2.60
1982 3 2  52  1.00
1982 3 24083  9.20
1982 3 24004  0.10
1982 3 24079  0.00
1982 3 24954  1.00
1982 3 2 488  6.10
1982 3 2 483  0.20
1982 3 34007  7.20
1982 3 34572  0.20
1982 3 34472  0.10
1982 3 34617 10.90
1982 3 3  52  0.00
1982 3 34083  3.40
1982 3 34004  0.00
1982 3 34079  0.00
1982 3 34954  2.70
1982 3 3 488  3.10
1982 3 3 483  4.10
1982 3 44007  1.60
1982 3 44572  0.10
1982 3 44472  0.00
1982 3 44617  3.00
1982 3 4  52  0.10
1982 3 44083  0.10
1982 3 44004  0.00
1982 3 44079  0.00
1982 3 44954  0.00
1982 3 4 488  0.30
1982 3 4 483  0.00
1982 3 54007  0.50
1982 3 54572  0.00
1982 3 54472  0.00
1982 3 54617  0.70
1982 3 5  52  0.50
1982 3 54083  0.40
1982 3 54004  0.00
1982 3 54079  0.00
1982 3 54954  0.20
1982 3 5 488  4.40
1982 3 5 483  0.80
1982 3 64007  0.00
1982 3 64572  0.00
1982 3 64472  0.00
1982 3 64617  0.00
1982 3 6  52  0.00
1982 3 64083  0.00
1982 3 64004  0.00
1982 3 64079  0.00
1982 3 64954  0.00
1982 3 6 488  0.00
1982 3 6 483  0.00
1982 3 74007  0.00
1982 3 74572  0.00
1982 3 74472  0.00
1982 3 74617  0.00
1982 3 7  52  0.00
1982 3 74083  0.00
1982 3 74004  0.00
1982 3 74079  0.00
1982 3 74954  0.00
1982 3 7 488  0.00
1982 3 7 483  0.00
1982 3 84007  0.00
1982 3 84572  0.00
1982 3 84472  0.00
1982 3 84617  0.00
1982 3 8  52  0.00
1982 3 84083  0.00
1982 3 84004  0.00
1982 3 84079  0.00
1982 3 84954  0.00
1982 3 8 488  0.00
1982 3 8 483  0.00
1982 3 94007  0.10
1982 3 94572  0.00
1982 3 94472  0.00
1982 3 94617  0.00
1982 3 9  52  0.00
1982 3 94083  0.00
1982 3 94004  0.00
1982 3 94079  0.00
1982 3 94954  0.00
1982 3 9 488  0.00
1982 3 9 483  0.00
1982 3104007  7.20
1982 3104572 14.80
1982 3104472  4.60
1982 3104617 14.20
1982 310  52  5.70
1982 3104083 16.10
1982 3104004  1.30
1982 3104079  3.00
1982 3104954  0.00
1982 310 488 11.20
1982 310 483  0.10
1982 3114007  2.30
1982 3114572  2.50
1982 3114472  2.40
1982 3114617  4.10
1982 311  52  2.80
1982 3114083  2.40
1982 3114004  1.90
1982 3114079  2.40
1982 3114954  1.20
1982 311 488  6.60
1982 311 483  2.60
1982 3124007  3.00
1982 3124572  1.40
1982 3124472  1.10
1982 3124617  3.90
1982 312  52  2.20
1982 3124083  6.60
1982 3124004  1.20
1982 3124079  2.60
1982 3124954  1.10
1982 312 488  8.40
1982 312 483  0.00
1982 3134007  2.60
1982 3134572  1.40
1982 3134472  1.00
1982 3134617  2.80
1982 313  52  2.40
1982 3134083  3.40
1982 3134004  2.30
1982 3134079  0.80
1982 3134954  1.60
1982 313 488  2.70
1982 313 483  1.00
1982 3144007  0.50
1982 3144572  0.00
1982 3144472  0.00
1982 3144617  1.20
1982 314  52  0.00
1982 3144083  0.20
1982 3144004  0.00
1982 3144079  1.30
1982 3144954  0.00
1982 314 488  0.00
1982 314 483  0.00
1982 3154007  0.00
1982 3154572  0.00
1982 3154472  0.00
1982 3154617  0.00
1982 315  52  0.00
1982 3154083  0.00
1982 3154004  0.00
1982 3154079  0.00
1982 3154954  0.00
1982 315 488  0.00
1982 315 483  0.00
1982 3164007  1.40
1982 3164572  3.00
1982 3164472  0.00
1982 3164617  1.40
1982 316  52  0.00
1982 3164083  0.20
1982 3164004  0.00
1982 3164079  0.00
1982 3164954  0.00
1982 316 488  0.00
1982 316 483  0.00
1982 3174007  7.10
1982 3174572  1.50
1982 3174472  0.40
1982 3174617  7.80
1982 317  52  3.50
1982 3174083  0.00
1982 3174004  0.00
1982 3174079  4.60
1982 3174954  0.00
1982 317 488  0.00
1982 317 483  0.00
1982 3184007  0.20
1982 3184572  0.20
1982 3184472  3.00
1982 3184617  0.00
1982 318  52  3.20
1982 3184083  0.40
1982 3184004  0.30
1982 3184079  8.00
1982 3184954  1.20
1982 318 488  6.20
1982 318 483  8.40
1982 3194007  0.00
1982 3194572  0.00
1982 3194472  0.30
1982 3194617  0.00
1982 319  52  0.80
1982 3194083  3.20
1982 3194004  0.00
1982 3194079  1.00
1982 3194954  5.80
1982 319 488 18.40
1982 319 483 16.50
1982 3204007  1.20
1982 3204572 10.70
1982 3204472  1.10
1982 3204617  1.90
1982 320  52  3.00
1982 3204083  0.20
1982 3204004  0.30
1982 3204079  3.90
1982 3204954  0.00
1982 320 488  0.00
1982 320 483  0.00
1982 3214007  0.00
1982 3214572  0.00
1982 3214472  0.00
1982 3214617  0.30
1982 321  52  0.00
1982 3214083  0.00
1982 3214004  0.00
1982 3214079  0.30
1982 3214954  0.00
1982 321 488  0.00
1982 321 483  0.00
1982 3224007  0.10
1982 3224572  0.50
1982 3224472  2.60
1982 3224617  1.60
1982 322  52  2.40
1982 3224083  1.90
1982 3224004  0.00
1982 3224079  1.90
1982 3224954  3.60
1982 322 488  2.40
1982 322 483  0.00
1982 3234007  0.00
1982 3234572  0.20
1982 3234472  0.40
1982 3234617  0.00
1982 323  52  1.20
1982 3234083  0.00
1982 3234004  0.00
1982 3234079  0.40
1982 3234954  0.00
1982 323 488  0.00
1982 323 483  0.00
1982 3244007  0.00
1982 3244572  0.00
1982 3244472  0.00
1982 3244617  0.00
1982 324  52  0.00
1982 3244083  0.00
1982 3244004  0.00
1982 3244079  0.00
1982 3244954  0.00
1982 324 488  0.00
1982 324 483  0.00
1982 3254007  0.00
1982 3254572  0.00
1982 3254472  0.00
1982 3254617  0.00
1982 325  52  0.00
1982 3254083  0.00
1982 3254004  0.00
1982 3254079  0.00
1982 3254954  0.00
1982 325 488  0.00
1982 325 483  0.00
1982 3264007  0.00
1982 3264572  0.00
1982 3264472  0.00
1982 3264617  0.00
1982 326  52  0.00
1982 3264083  0.00
1982 3264004  0.00
1982 3264079  0.00
1982 3264954  0.00
1982 326 488  0.00
1982 326 483  0.00
1982 3274007  0.00
1982 3274572  0.00
1982 3274472  0.00
1982 3274617  0.00
1982 327  52  0.00
1982 3274083  0.00
1982 3274004  0.00
1982 3274079  0.00
1982 3274954  0.00
1982 327 488  0.00
1982 327 483  0.00
1982 3284007  0.80
1982 3284572  0.00
1982 3284472  0.60
1982 3284617  1.60
1982 328  52  0.00
1982 3284083  4.60
1982 3284004  1.90
1982 3284079  0.00
1982 3284954  0.00
1982 328 488  0.30
1982 328 483  0.60
1982 3294007  1.40
1982 3294572  3.80
1982 3294472  3.30
1982 3294617  0.70
1982 329  52  0.10
1982 3294083  1.90
1982 3294004  0.90
1982 3294079  0.80
1982 3294954  0.00
1982 329 488  0.10
1982 329 483  0.00
1982 3304007  0.00
1982 3304572  0.00
1982 3304472  0.00
1982 3304617  0.00
1982 330  52  0.50
1982 3304083  0.10
1982 3304004  0.00
1982 3304079  5.10
1982 3304954  0.00
1982 330 488  0.00
1982 330 483  0.00
1982 3314007  0.00
1982 3314572  0.00
1982 3314472  0.00
1982 3314617  0.00
1982 331  52  0.00
1982 3314083  0.00
1982 3314004  0.00
1982 3314079  0.00
1982 3314954  0.00
1982 331 488  0.00
1982 331 483  0.00
1982 4 14007  0.00
1982 4 14572  0.00
1982 4 14472  0.00
1982 4 14617  0.00
1982 4 1  52  0.00
1982 4 14083  0.00
1982 4 14004  0.00
1982 4 14079  0.00
1982 4 14954  0.00
1982 4 1 488  0.00
1982 4 1 483  0.00
1982 4 24007  5.50
1982 4 24572  0.00
1982 4 24472  0.20
1982 4 24617  3.90
1982 4 2  52  0.00
1982 4 24083  1.50
1982 4 24004  0.00
1982 4 24079  0.00
1982 4 24954  1.60
1982 4 2 488  0.00
1982 4 2 483  0.00
1982 4 34007  0.10
1982 4 34572  0.00
1982 4 34472  0.00
1982 4 34617  0.10
1982 4 3  52  0.30
1982 4 34083  0.90
1982 4 34004  0.00
1982 4 34079  0.00
1982 4 34954  1.00
1982 4 3 488  1.50
1982 4 3 483  0.00
1982 4 44007  0.00
1982 4 44572  0.00
1982 4 44472  0.00
1982 4 44617  0.00
1982 4 4  52  0.00
1982 4 44083  0.00
1982 4 44004  0.00
1982 4 44079  0.00
1982 4 44954  0.00
1982 4 4 488  0.00
1982 4 4 483  0.00
1982 4 54007  0.00
1982 4 54572  0.00
1982 4 54472  0.00
1982 4 54617  0.00
1982 4 5  52  0.00
1982 4 54083  0.00
1982 4 54004  0.00
1982 4 54079  0.00
1982 4 54954  0.00
1982 4 5 488  0.00
1982 4 5 483  0.00
1982 4 64007  0.40
1982 4 64572  0.00
1982 4 64472  1.00
1982 4 64617  0.00
1982 4 6  52  0.80
1982 4 64083  0.00
1982 4 64004  1.60
1982 4 64079  0.70
1982 4 64954  0.00
1982 4 6 488  0.00
1982 4 6 483  0.00
1982 4 74007 26.00
1982 4 74572  0.00
1982 4 74472  0.20
1982 4 74617 30.50
1982 4 7  52  1.70
1982 4 74083 22.70
1982 4 74004  0.30
1982 4 74079  0.90
1982 4 74954  6.90
1982 4 7 488  7.10
1982 4 7 483  2.10
1982 4 84007  9.30
1982 4 84572 13.00
1982 4 84472  4.70
1982 4 84617 10.00
1982 4 8  52  3.80
1982 4 84083 26.90
1982 4 84004  2.80
1982 4 84079  2.90
1982 4 84954  9.00
1982 4 8 488 12.80
1982 4 8 483 11.00
1982 4 94007  3.50
1982 4 94572  1.20
1982 4 94472  0.90
1982 4 94617  4.50
1982 4 9  52  0.00
1982 4 94083  2.40
1982 4 94004  0.00
1982 4 94079  0.00
1982 4 94954  0.60
1982 4 9 488  7.40
1982 4 9 483  0.90
1982 4104007  2.30
1982 4104572  2.80
1982 4104472  0.50
1982 4104617  5.60
1982 410  52  3.30
1982 4104083  3.20
1982 4104004  4.60
1982 4104079  1.40
1982 4104954  2.80
1982 410 488  5.40
1982 410 483  3.50
1982 4114007  1.40
1982 4114572  1.90
1982 4114472  0.70
1982 4114617  2.60
1982 411  52  3.40
1982 4114083  5.70
1982 4114004  0.40
1982 4114079  1.90
1982 4114954  0.70
1982 411 488  4.40
1982 411 483  0.70
1982 4124007  2.10
1982 4124572  0.80
1982 4124472  0.70
1982 4124617  5.50
1982 412  52  0.10
1982 4124083  2.90
1982 4124004  0.00
1982 4124079  0.30
1982 4124954  0.60
1982 412 488  4.00
1982 412 483  3.70
1982 4134007  1.30
1982 4134572  0.00
1982 4134472  0.00
1982 4134617  0.50
1982 413  52  0.00
1982 4134083  1.60
1982 4134004  0.00
1982 4134079  0.00
1982 4134954  0.30
1982 413 488  1.10
1982 413 483  1.30
1982 4144007  0.00
1982 4144572  0.00
1982 4144472  0.00
1982 4144617  0.00
1982 414  52  0.00
1982 4144083  0.00
1982 4144004  0.00
1982 4144079  0.00
1982 4144954  0.00
1982 414 488  0.00
1982 414 483  0.00
1982 4154007  0.00
1982 4154572  0.00
1982 4154472  0.00
1982 4154617  0.00
1982 415  52  0.00
1982 4154083  0.00
1982 4154004  0.00
1982 4154079  0.00
1982 4154954  0.00
1982 415 488  0.00
1982 415 483  0.00
1982 4164007  0.00
1982 4164572  0.00
1982 4164472  0.00
1982 4164617  0.00
1982 416  52  0.00
1982 4164083  0.00
1982 4164004  0.00
1982 4164079  0.00
1982 4164954  0.30
1982 416 488  0.80
1982 416 483  0.60
1982 4174007  0.00
1982 4174572  0.00
1982 4174472  0.00
1982 4174617  0.00
1982 417  52  0.00
1982 4174083  0.00
1982 4174004  0.00
1982 4174079  0.00
1982 4174954  0.00
1982 417 488  0.00
1982 417 483  0.00
1982 4184007  0.00
1982 4184572  0.00
1982 4184472  0.00
1982 4184617  0.00
1982 418  52  0.00
1982 4184083  0.00
1982 4184004  0.00
1982 4184079  0.00
1982 4184954  0.00
1982 418 488  0.30
1982 418 483  0.20
1982 4194007  0.00
1982 4194572  0.00
1982 4194472  0.00
1982 4194617  0.00
1982 419  52  0.00
1982 4194083  0.00
1982 4194004  0.00
1982 4194079  0.00
1982 4194954  0.10
1982 419 488  1.40
1982 419 483  0.00
1982 4204007  0.00
1982 4204572  0.00
1982 4204472  0.00
1982 4204617  0.00
1982 420  52  0.00
1982 4204083  0.80
1982 4204004  0.00
1982 4204079  0.00
1982 4204954  0.00
1982 420 488  0.00
1982 420 483  0.00
1982 4214007  0.00
1982 4214572  0.00
1982 4214472  0.00
1982 4214617  0.00
1982 421  52  0.00
1982 4214083  0.00
1982 4214004  0.00
1982 4214079  0.00
1982 4214954  0.00
1982 421 488  2.80
1982 421 483  0.00
1982 4224007  0.00
1982 4224572  0.00
1982 4224472  0.00
1982 4224617  0.00
1982 422  52  1.20
1982 4224083  0.00
1982 4224004  0.00
1982 4224079  0.00
1982 4224954  0.00
1982 422 488  0.00
1982 422 483  0.00
1982 4234007 13.40
1982 4234572  4.50
1982 4234472  1.80
1982 4234617 10.40
1982 423  52  1.40
1982 4234083  0.70
1982 4234004  0.00
1982 4234079  0.00
1982 4234954  0.00
1982 423 488  0.00
1982 423 483  0.00
1982 4244007  0.50
1982 4244572  0.20
1982 4244472  2.60
1982 4244617  0.20
1982 424  52  3.10
1982 4244083  0.10
1982 4244004  0.70
1982 4244079  1.50
1982 4244954  0.00
1982 424 488  0.00
1982 424 483  0.00
1982 4254007  0.00
1982 4254572  0.00
1982 4254472  0.00
1982 4254617  0.00
1982 425  52  0.00
1982 4254083  0.00
1982 4254004  0.00
1982 4254079  0.00
1982 4254954  0.00
1982 425 488  0.00
1982 425 483  0.00
1982 4264007  1.00
1982 4264572  0.00
1982 4264472  0.00
1982 4264617  0.20
1982 426  52  0.20
1982 4264083  0.30
1982 4264004  0.00
1982 4264079  0.00
1982 4264954  1.00
1982 426 488  4.30
1982 426 483  3.60
1982 4274007  0.00
1982 4274572  0.00
1982 4274472  0.00
1982 4274617  0.00
1982 427  52  0.00
1982 4274083  0.00
1982 4274004  0.00
1982 4274079  0.00
1982 4274954  0.00
1982 427 488  0.10
1982 427 483  0.00
1982 4284007  3.00
1982 4284572  0.00
1982 4284472  0.00
1982 4284617  1.50
1982 428  52  0.00
1982 4284083  2.00
1982 4284004  0.00
1982 4284079  0.00
1982 4284954  1.70
1982 428 488  2.80
1982 428 483  0.40
1982 4294007  5.50
1982 4294572  5.50
1982 4294472  5.00
1982 4294617 12.40
1982 429  52 10.10
1982 4294083 15.50
1982 4294004  4.90
1982 4294079  8.80
1982 4294954  7.70
1982 429 488  9.20
1982 429 483  4.50
1982 4304007  5.10
1982 4304572  2.10
1982 4304472  0.60
1982 4304617  9.70
1982 430  52  0.00
1982 4304083  3.80
1982 4304004  1.20
1982 4304079  0.80
1982 4304954  1.50
1982 430 488  3.10
1982 430 483  2.10
1982 5 14007  6.00
1982 5 14572  1.40
1982 5 14472  2.00
1982 5 14617  5.50
1982 5 1  52  2.40
1982 5 14083  3.50
1982 5 14004  1.20
1982 5 14079  6.30
1982 5 14954  2.40
1982 5 1 488  9.60
1982 5 1 483  3.70
1982 5 24007  0.00
1982 5 24572  0.00
1982 5 24472  0.00
1982 5 24617  0.50
1982 5 2  52  0.00
1982 5 24083  0.10
1982 5 24004  0.00
1982 5 24079  0.00
1982 5 24954  0.10
1982 5 2 488  0.60
1982 5 2 483  0.40
1982 5 34007  0.00
1982 5 34572  0.00
1982 5 34472  0.00
1982 5 34617  0.00
1982 5 3  52  0.00
1982 5 34083  0.00
1982 5 34004  0.00
1982 5 34079  0.00
1982 5 34954  0.00
1982 5 3 488  0.00
1982 5 3 483  0.00
1982 5 44007  3.30
1982 5 44572  3.30
1982 5 44472  0.00
1982 5 44617  5.10
1982 5 4  52  0.00
1982 5 44083  2.40
1982 5 44004  0.00
1982 5 44079  0.00
1982 5 44954  1.80
1982 5 4 488  1.20
1982 5 4 483  2.20
1982 5 54007  4.30
1982 5 54572  3.00
1982 5 54472  6.50
1982 5 54617  5.60
1982 5 5  52  0.60
1982 5 54083 11.60
1982 5 54004  3.90
1982 5 54079  0.00
1982 5 54954 17.60
1982 5 5 488 16.10
1982 5 5 483 13.00
1982 5 64007 11.60
1982 5 64572  7.90
1982 5 64472  7.10
1982 5 64617  9.10
1982 5 6  52  3.80
1982 5 64083 13.20
1982 5 64004  2.50
1982 5 64079  0.00
1982 5 64954 22.60
1982 5 6 488 11.70
1982 5 6 483  8.60
1982 5 74007  1.30
1982 5 74572  0.20
1982 5 74472  0.40
1982 5 74617  3.00
1982 5 7  52  0.00
1982 5 74083  3.10
1982 5 74004  0.40
1982 5 74079  0.00
1982 5 74954  0.90
1982 5 7 488  0.30
1982 5 7 483  0.40
1982 5 84007  0.00
1982 5 84572  0.00
1982 5 84472  0.00
1982 5 84617  0.00
1982 5 8  52  0.50
1982 5 84083  0.00
1982 5 84004  0.00
1982 5 84079  0.00
1982 5 84954  0.00
1982 5 8 488  0.00
1982 5 8 483  0.00
1982 5 94007  1.20
1982 5 94572  0.00
1982 5 94472  0.00
1982 5 94617  1.00
1982 5 9  52  1.90
1982 5 94083  1.00
1982 5 94004  2.70
1982 5 94079  0.00
1982 5 94954  1.80
1982 5 9 488  1.20
1982 5 9 483  0.60
1982 5104007 20.90
1982 5104572 13.60
1982 5104472  3.20
1982 5104617 18.90
1982 510  52  3.70
1982 5104083  2.20
1982 5104004  1.00
1982 5104079  2.50
1982 5104954  7.00
1982 510 488  8.90
1982 510 483  6.80
1982 5114007  2.10
1982 5114572  0.00
1982 5114472  0.00
1982 5114617  4.80
1982 511  52  0.00
1982 5114083  0.70
1982 5114004  0.00
1982 5114079  0.00
1982 5114954 13.10
1982 511 488  4.50
1982 511 483 27.70
1982 5124007  0.00
1982 5124572  0.00
1982 5124472  0.00
1982 5124617  0.00
1982 512  52  0.00
1982 5124083  0.00
1982 5124004  0.00
1982 5124079  0.00
1982 5124954  0.00
1982 512 488  0.00
1982 512 483  0.00
1982 5134007  0.00
1982 5134572  0.00
1982 5134472  0.00
1982 5134617  0.00
1982 513  52  0.00
1982 5134083  0.00
1982 5134004  0.00
1982 5134079  0.00
1982 5134954  0.00
1982 513 488  0.00
1982 513 483  0.00
1982 5144007  0.00
1982 5144572  0.00
1982 5144472  0.00
1982 5144617  0.00
1982 514  52  0.00
1982 5144083  0.00
1982 5144004  0.00
1982 5144079  0.00
1982 5144954  0.00
1982 514 488  0.00
1982 514 483  0.00
1982 5154007  0.00
1982 5154572  0.00
1982 5154472  0.00
1982 5154617  0.00
1982 515  52  0.00
1982 5154083  0.00
1982 5154004  0.00
1982 5154079  0.00
1982 5154954  0.00
1982 515 488  0.00
1982 515 483  0.00
1982 5164007  0.10
1982 5164572  0.20
1982 5164472  0.00
1982 5164617  0.00
1982 516  52  0.00
1982 5164083  0.00
1982 5164004  0.00
1982 5164079  0.00
1982 5164954  0.00
1982 516 488  0.00
1982 516 483  0.00
1982 5174007  0.20
1982 5174572  0.20
1982 5174472  0.00
1982 5174617  0.60
1982 517  52  0.00
1982 5174083  0.50
1982 5174004  0.10
1982 5174079  0.00
1982 5174954  8.60
1982 517 488 11.70
1982 517 483  0.40
1982 5184007  0.40
1982 5184572 19.60
1982 5184472  1.40
1982 5184617  1.00
1982 518  52 10.40
1982 5184083  0.00
1982 5184004  0.80
1982 5184079  0.00
1982 5184954  2.30
1982 518 488 11.10
1982 518 483  1.30
1982 5194007  0.00
1982 5194572  0.00
1982 5194472  0.00
1982 5194617  0.00
1982 519  52  0.40
1982 5194083  0.00
1982 5194004  0.00
1982 5194079  5.10
1982 5194954  4.20
1982 519 488  0.00
1982 519 483  0.20
1982 5204007  0.20
1982 5204572  0.00
1982 5204472 11.90
1982 5204617  0.60
1982 520  52  4.60
1982 5204083  0.00
1982 5204004  2.10
1982 5204079  3.40
1982 5204954  0.00
1982 520 488  0.00
1982 520 483  0.00
1982 5214007  0.10
1982 5214572  2.30
1982 5214472  0.00
1982 5214617  0.10
1982 521  52  1.40
1982 5214083  0.00
1982 5214004  0.00
1982 5214079  0.10
1982 5214954  0.60
1982 521 488  0.60
1982 521 483  0.00
1982 5224007  0.00
1982 5224572  0.00
1982 5224472  0.00
1982 5224617  0.10
1982 522  52  0.40
1982 5224083  0.70
1982 5224004  0.00
1982 5224079  0.50
1982 5224954  1.50
1982 522 488  0.20
1982 522 483  1.90
1982 5234007  5.80
1982 5234572  8.60
1982 5234472  5.30
1982 5234617  3.80
1982 523  52  8.50
1982 5234083  6.50
1982 5234004  4.60
1982 5234079 14.80
1982 5234954  1.40
1982 523 488 10.20
1982 523 483 12.80
1982 5244007  5.90
1982 5244572  2.40
1982 5244472  0.80
1982 5244617  4.20
1982 524  52 11.40
1982 5244083  1.50
1982 5244004  1.70
1982 5244079  5.20
1982 5244954  0.20
1982 524 488  0.10
1982 524 483  0.00
1982 5254007  0.00
1982 5254572  0.00
1982 5254472  0.00
1982 5254617  0.00
1982 525  52  0.00
1982 5254083  0.00
1982 5254004  0.00
1982 5254079  0.00
1982 5254954  0.00
1982 525 488  0.00
1982 525 483  0.00
1982 5264007  0.00
1982 5264572  0.00
1982 5264472  0.00
1982 5264617  0.00
1982 526  52  0.00
1982 5264083  0.00
1982 5264004  0.00
1982 5264079  0.00
1982 5264954  0.00
1982 526 488  0.00
1982 526 483  0.00
1982 5274007  0.60
1982 5274572 16.80
1982 5274472  0.00
1982 5274617  0.00
1982 527  52  0.10
1982 5274083  0.40
1982 5274004  0.00
1982 5274079  0.00
1982 5274954  0.10
1982 527 488  0.00
1982 527 483  0.00
1982 5284007  0.20
1982 5284572  1.20
1982 5284472  0.00
1982 5284617  0.90
1982 528  52  2.70
1982 5284083  0.00
1982 5284004  7.40
1982 5284079 11.10
1982 5284954  1.00
1982 528 488  1.70
1982 528 483  0.00
1982 5294007  0.00
1982 5294572  0.00
1982 5294472  0.00
1982 5294617  0.00
1982 529  52  0.00
1982 5294083  0.00
1982 5294004  0.00
1982 5294079  0.00
1982 5294954  0.00
1982 529 488  0.00
1982 529 483  0.00
1982 5304007  0.00
1982 5304572  0.00
1982 5304472  0.00
1982 5304617  0.00
1982 530  52  0.00
1982 5304083  0.00
1982 5304004  0.00
1982 5304079  0.00
1982 5304954  0.00
1982 530 488  0.00
1982 530 483  0.00
1982 5314007  0.00
1982 5314572  0.00
1982 5314472  0.00
1982 5314617  0.00
1982 531  52  0.00
1982 5314083  0.00
1982 5314004  0.00
1982 5314079  0.00
1982 5314954  0.00
1982 531 488  0.00
1982 531 483  0.00
1982 6 14007  0.00
1982 6 14572  0.00
1982 6 14472  0.00
1982 6 14617  0.00
1982 6 1  52  0.00
1982 6 14083  0.00
1982 6 14004  0.00
1982 6 14079  0.00
1982 6 14954  0.00
1982 6 1 488  0.00
1982 6 1 483  0.00
1982 6 24007  0.00
1982 6 24572  0.00
1982 6 24472  0.00
1982 6 24617  0.00
1982 6 2  52  0.00
1982 6 24083  0.00
1982 6 24004  0.00
1982 6 24079  0.00
1982 6 24954  0.00
1982 6 2 488  0.00
1982 6 2 483  0.00
1982 6 34007  0.00
1982 6 34572  0.00
1982 6 34472  0.00
1982 6 34617  0.10
1982 6 3  52  0.00
1982 6 34083  0.00
1982 6 34004  0.00
1982 6 34079  0.00
1982 6 34954  0.00
1982 6 3 488  0.00
1982 6 3 483  0.00
1982 6 44007  0.00
1982 6 44572  0.00
1982 6 44472  0.00
1982 6 44617  0.40
1982 6 4  52  0.00
1982 6 44083  0.00
1982 6 44004  0.00
1982 6 44079  0.00
1982 6 44954  0.00
1982 6 4 488  0.00
1982 6 4 483  0.00
1982 6 54007  0.00
1982 6 54572  0.00
1982 6 54472  0.00
1982 6 54617  0.00
1982 6 5  52  0.00
1982 6 54083  0.00
1982 6 54004  0.00
1982 6 54079  0.00
1982 6 54954  0.00
1982 6 5 488  0.00
1982 6 5 483  0.00
1982 6 64007  0.50
1982 6 64572 20.40
1982 6 64472 36.30
1982 6 64617  4.30
1982 6 6  52  0.00
1982 6 64083  4.20
1982 6 64004  0.70
1982 6 64079  0.00
1982 6 64954 18.10
